1.6452,-7.9e-07
1.6548,1e-08
1.6643,-1.1e-07
1.6738,1.7e-07
1.6833,-1e-08
1.6929,-7.3e-07
1.7024,-6.3e-07
1.7119,1e-08
1.7214,5.1e-07
1.731,-1.11e-06
1.7405,1.7e-07
1.75,5.9e-07
1.7595,-8e-08
1.769,2.8e-07
1.7786,-3.5e-07
1.7881,-6e-08
1.7976,-8.1e-07
1.8071,-1.17e-06
1.8167,4.7e-07
1.8262,-4.9e-07
1.8357,-2.3e-07
1.8452,-6.9e-07
1.8548,-7e-07
1.8643,-9e-08
1.8738,-3.6e-07
1.8833,1.9e-07
1.8929,2.3e-07
1.9024,1.6e-07
1.9119,1.2e-07
1.9214,7.9e-07
1.931,-5.3e-07
1.9405,-3e-08
1.95,5.7e-07
